id,brand,brand_id,model,vehicle_type,variant,release_year,usable_battery_size,energy_consumption,ac_charger,dc_charger,charging_voltage,battery_size,range,consumption,_model_hash,url,status,error,updated_at,isFixingEmptyName,_manually_fixed_fields,nominal_battery_size,battery_type,type,_rescued_data
3a867227-c8e6-4e0e-8815-d2cfcdc14c3d,Opel / Vauxhall,3500fb3e-bd2c-478e-ae5e-ac9ee490594b,combi l,car,50kwh,2020,46,{'average_consumption': 25.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 46.3, 'charging_curve': [{'percentage': 0, 'power': 46.3}, {'percentage': 50, 'power': 46.3}, {'percentage': 80, 'power': 27.78}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,a30kbc,,,,,,,,,,
291a1a08-2b63-4bcf-b0a9-f7e3d79466bb,Opel / Vauxhall,3500fb3e-bd2c-478e-ae5e-ac9ee490594b,combi m,car,75kwh,2020,68,{'average_consumption': 25.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 68, 'charging_curve': [{'percentage': 0, 'power': 68}, {'percentage': 30, 'power': 68}, {'percentage': 60, 'power': 47.6}, {'percentage': 80, 'power': 27.2}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,-2u98en,,,,,,,,,,
22b4e77d-c44f-4972-8094-301d6f7eb526,Opel / Vauxhall,3500fb3e-bd2c-478e-ae5e-ac9ee490594b,combi l,car,75kwh,2020,68,{'average_consumption': 26.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 68, 'charging_curve': [{'percentage': 0, 'power': 68}, {'percentage': 30, 'power': 68}, {'percentage': 60, 'power': 47.6}, {'percentage': 80, 'power': 27.2}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,#NAME?,,,,,,,,,,
eb228232-3b0e-4387-8fb1-338c72e3a8c1,Opel / Vauxhall,3500fb3e-bd2c-478e-ae5e-ac9ee490594b,electric,car,,2023,51,{'average_consumption': 15.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 50.8, 'charging_curve': [{'percentage': 0, 'power': 50.8}, {'percentage': 50, 'power': 50.8}, {'percentage': 80, 'power': 30.48}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,xef1vd,,,,,,,,,,
0efeb141-5ba5-401e-a28c-2d39070315be,Opel / Vauxhall,3500fb3e-bd2c-478e-ae5e-ac9ee490594b,sports tourer electric,car,,2023,51,{'average_consumption': 16.4},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 50.8, 'charging_curve': [{'percentage': 0, 'power': 50.8}, {'percentage': 50, 'power': 50.8}, {'percentage': 80, 'power': 30.48}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,#NAME?,,,,,,,,,,
b8c4197e-c479-4992-9046-62578a449d1d,Opel / Vauxhall,3500fb3e-bd2c-478e-ae5e-ac9ee490594b,electric,car,50kwh,2023,46,{'average_consumption': 15.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 7.4}","{'ports': ['ccs'], 'max_power': 46.3, 'charging_curve': [{'percentage': 0, 'power': 46.3}, {'percentage': 50, 'power': 46.3}, {'percentage': 80, 'power': 27.78}, {'percentage': 100, 'power': 7.4}], 'is_default_charging_curve': False}",400,,,,#NAME?,,,,,,,,,,
90bedcf8-8f8b-42e5-94b6-b2eeadb8e4fd,Opel / Vauxhall,3500fb3e-bd2c-478e-ae5e-ac9ee490594b,electric,car,51kwh,2023,48,{'average_consumption': 15.3},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 7.4}","{'ports': ['ccs'], 'max_power': 48.1, 'charging_curve': [{'percentage': 0, 'power': 48.1}, {'percentage': 50, 'power': 48.1}, {'percentage': 80, 'power': 28.86}, {'percentage': 100, 'power': 7.4}], 'is_default_charging_curve': False}",400,,,,#NAME?,,,,,,,,,,
5b614e3f-72f7-4c28-bcbb-ea1dd48852a7,Opel / Vauxhall,3500fb3e-bd2c-478e-ae5e-ac9ee490594b,54kwh,car,,2023,51,{'average_consumption': 17.5},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 7.4}","{'ports': ['ccs'], 'max_power': 50.8, 'charging_curve': [{'percentage': 0, 'power': 50.8}, {'percentage': 50, 'power': 50.8}, {'percentage': 80, 'power': 30.48}, {'percentage': 100, 'power': 7.4}], 'is_default_charging_curve': False}",400,,,,c26wz5,,,,,,,,,,
f252509a-673d-44b2-92d5-7b42dd38ba6d,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-208,car,,2021,46,{'average_consumption': 16.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 7.4}","{'ports': ['ccs'], 'max_power': 46.3, 'charging_curve': [{'percentage': 0, 'power': 46.3}, {'percentage': 20, 'power': 46.3}, {'percentage': 40, 'power': 37}, {'percentage': 60, 'power': 28}, {'percentage': 80, 'power': 19}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,285,,,https://ev-database.org/car/1583/Peugeot-e-208,pending,empty model name,1.74E+12,1,"['charging_curve', 'energy_consumption']",,,,
6717cf3f-cf4b-401b-9280-caa4bee8be4b,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-308,car,,2023,51,{'average_consumption': 16.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 50.8, 'charging_curve': [{'percentage': 0, 'power': 50.8}, {'percentage': 20, 'power': 50.8}, {'percentage': 40, 'power': 41}, {'percentage': 60, 'power': 30}, {'percentage': 80, 'power': 20}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,300,,,https://ev-database.org/car/1744/Peugeot-e-308,pending,empty model name,1.74E+12,1,"['energy_consumption', 'charging_curve']",,,,
c8bdf356-3c32-4242-82a7-a8863607424a,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,Partner Tepee,car,Electric,2017,21,{'average_consumption': 20.4},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 20.5}","{'ports': ['ccs'], 'max_power': 20.5, 'charging_curve': [{'percentage': 0, 'power': 20.5}, {'percentage': 70, 'power': 20.5}, {'percentage': 80, 'power': 14.35}, {'percentage': 100, 'power': 20.5}], 'is_default_charging_curve': False}",400,,,,,,,,,,['energy_consumption'],,,,
35acc9cb-95e7-b6de-5f64-a35089e3315a,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,E-Expert,car,75 kWh 11 kW-AC,2020,75,{'average_consumption': 27},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 96}, {'percentage': 30, 'power': 100}, {'percentage': 35, 'power': 75}, {'percentage': 55, 'power': 78}, {'percentage': 57, 'power': 60}, {'percentage': 76, 'power': 75}, {'percentage': 77, 'power': 30}, {'percentage': 100, 'power': 30}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
ca526f1f-69d7-9c32-ac5b-13333fe57e78,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,E-Traveller,car,50 kWh 11 kW-AC,2020,45,{'average_consumption': 24.3},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 98, 'charging_curve': [{'percentage': 0, 'power': 98}, {'percentage': 20, 'power': 87}, {'percentage': 22, 'power': 75}, {'percentage': 57, 'power': 75}, {'percentage': 59, 'power': 50}, {'percentage': 65, 'power': 50}, {'percentage': 67, 'power': 45}, {'percentage': 73, 'power': 45}, {'percentage': 74, 'power': 25}, {'percentage': 84, 'power': 25}, {'percentage': 85, 'power': 12}, {'percentage': 100, 'power': 12}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
04980813-ec12-1047-40ea-4c6c44b60171,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,E-Traveller,car,50 kWh 7.4 kW-AC,2020,45,{'average_consumption': 24.3},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 7.4}","{'ports': ['ccs'], 'max_power': 98, 'charging_curve': [{'percentage': 0, 'power': 98}, {'percentage': 20, 'power': 87}, {'percentage': 22, 'power': 75}, {'percentage': 57, 'power': 75}, {'percentage': 59, 'power': 50}, {'percentage': 65, 'power': 50}, {'percentage': 67, 'power': 45}, {'percentage': 73, 'power': 45}, {'percentage': 74, 'power': 25}, {'percentage': 84, 'power': 25}, {'percentage': 85, 'power': 12}, {'percentage': 100, 'power': 12}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
28b61ff5-734a-412e-9241-dec4c27d1a38,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,I-on,car,,2010,15,{'average_consumption': 12.9},"{'usable_phases': 1, 'ports': ['type1'], 'max_power': 3.6}","{'ports': ['chademo'], 'max_power': 50, 'charging_curve': [{'percentage': 0, 'power': 47.5}, {'percentage': 75, 'power': 50}, {'percentage': 100, 'power': 3.6}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
e60a8ec6-a6dd-46ae-846a-35cb57f1d8e3,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,Partner,car,,2013,23,{'average_consumption': 20.5},"{'usable_phases': 1, 'ports': ['type1'], 'max_power': 3.2}","{'ports': ['chademo'], 'max_power': 50, 'charging_curve': [{'percentage': 0, 'power': 47.5}, {'percentage': 75, 'power': 50}, {'percentage': 100, 'power': 3.2}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
9d101a26-eaaa-4058-a251-5221b45ffd91,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-2008,car,11 kW-AC,2020,48,{'average_consumption': 18},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 30, 'power': 97}, {'percentage': 32, 'power': 78}, {'percentage': 58, 'power': 78}, {'percentage': 59, 'power': 60}, {'percentage': 66, 'power': 60}, {'percentage': 68, 'power': 55}, {'percentage': 78, 'power': 55}, {'percentage': 80, 'power': 27}, {'percentage': 90, 'power': 27}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
4d2160e9-b977-d5b3-070c-62b0b66e78fc,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-2008,car,50 kWh,2023,46,{'average_consumption': 17.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 101, 'charging_curve': [{'percentage': 0, 'power': 95.9}, {'percentage': 75, 'power': 101}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
72695d36-29c4-4726-8ca8-5333fb3f9865,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-2008,car,"7,2 kW-AC",2020,48,{'average_consumption': 18},"{'usable_phases': 1, 'ports': ['type2'], 'max_power': 7.4}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 30, 'power': 97}, {'percentage': 32, 'power': 78}, {'percentage': 58, 'power': 78}, {'percentage': 59, 'power': 60}, {'percentage': 66, 'power': 60}, {'percentage': 68, 'power': 55}, {'percentage': 78, 'power': 55}, {'percentage': 80, 'power': 27}, {'percentage': 90, 'power': 27}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
de7bac96-33ed-44f2-964e-21a4878e9f00,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-208,car,11 kW-AC,2020,45,{'average_consumption': 16.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 30, 'power': 97}, {'percentage': 32, 'power': 78}, {'percentage': 58, 'power': 78}, {'percentage': 59, 'power': 60}, {'percentage': 66, 'power': 60}, {'percentage': 68, 'power': 55}, {'percentage': 78, 'power': 55}, {'percentage': 80, 'power': 27}, {'percentage': 90, 'power': 27}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
b0989043-34ca-2cd4-752d-16589c24daed,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-208,car,50 kWh,2023,46,{'average_consumption': 16},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 101, 'charging_curve': [{'percentage': 0, 'power': 95.9}, {'percentage': 75, 'power': 101}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
926efa33-4c55-43df-80f3-4b8d2d65a00a,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-208,car,"7,2 kW-AC",2020,45,{'average_consumption': 16.1},"{'usable_phases': 1, 'ports': ['type2'], 'max_power': 7.4}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 30, 'power': 97}, {'percentage': 32, 'power': 78}, {'percentage': 58, 'power': 78}, {'percentage': 59, 'power': 60}, {'percentage': 66, 'power': 60}, {'percentage': 68, 'power': 55}, {'percentage': 78, 'power': 55}, {'percentage': 80, 'power': 27}, {'percentage': 90, 'power': 27}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
d80a1251-0ad1-52a1-00b8-3a07a61e171e,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-3008,car,73 kWh Dual Motor,2024,73,{'average_consumption': 19.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 160, 'charging_curve': [{'percentage': 0, 'power': 152}, {'percentage': 75, 'power': 160}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
b3cc5188-7397-1d8c-aa4f-01219bb6c792,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-3008,car,98 kWh Long Range,2024,98,{'average_consumption': 19.4},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 160, 'charging_curve': [{'percentage': 0, 'power': 152}, {'percentage': 75, 'power': 160}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
0079aec6-e65f-be1a-9a15-cb28ff6a2edd,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-Partner,car,50 kWh,2021,45,{'average_consumption': 22.5},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 30, 'power': 97}, {'percentage': 32, 'power': 78}, {'percentage': 58, 'power': 78}, {'percentage': 59, 'power': 60}, {'percentage': 66, 'power': 60}, {'percentage': 68, 'power': 55}, {'percentage': 78, 'power': 55}, {'percentage': 80, 'power': 27}, {'percentage': 90, 'power': 27}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
c017a9e7-136e-4417-9d67-34c23176230d,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-3008 73 kWh,car,,2023,73,"{'average_consumption': 19.2, 'range': 380}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 160, 'is_default_charging_curve': False, 'charging_curve': [{'percentage': 0, 'power': 160}, {'percentage': 50, 'power': 160}, {'percentage': 80, 'power': 80}, {'percentage': 100, 'power': 32}]}",400,,380,,,,,,,,,,,,
7676a1a9-a78c-42ed-846d-c9e72767a37d,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-2008 SUV,car,,2021,46,"{'average_consumption': 17.1, 'range': 270}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 101, 'is_default_charging_curve': True, 'charging_curve': [{'percentage': 0, 'power': 101}, {'percentage': 20, 'power': 101}, {'percentage': 40, 'power': 81}, {'percentage': 60, 'power': 61}, {'percentage': 80, 'power': 40}, {'percentage': 100, 'power': 11}]}",400,,270,,,,,,,,['charging_curve'],,,,
f84478bc-3d6d-4fa6-9853-08ef9e9f6849,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-2008 54 kWh,car,,2023,51,"{'average_consumption': 16.9, 'range': 300}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 100, 'is_default_charging_curve': False, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 50, 'power': 100}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 30}]}",400,,300,,,,,,,,,,,,
bc53f413-a9b9-45da-8af6-521c4b6b0235,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-5008 73 kWh,car,,2024,73,"{'average_consumption': 19.7, 'range': 370}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 160, 'is_default_charging_curve': False, 'charging_curve': [{'percentage': 0, 'power': 160}, {'percentage': 50, 'power': 160}, {'percentage': 80, 'power': 80}, {'percentage': 100, 'power': 32}]}",400,,370,,,,,,,,,,,,
40ce641c-a183-4c33-9270-0f358705645d,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-5008 97 kWh Long Range,car,,2024,97,"{'average_consumption': 20, 'range': 485}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 160, 'is_default_charging_curve': False, 'charging_curve': [{'percentage': 0, 'power': 160}, {'percentage': 50, 'power': 160}, {'percentage': 80, 'power': 96}, {'percentage': 100, 'power': 48}]}",400,,485,,,,,,,,,,,,
733c8dff-3281-4e5f-acef-a481f931711e,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-208 51 kWh,car,,2023,48,"{'average_consumption': 15.5, 'range': 310}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 100, 'is_default_charging_curve': False, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 50, 'power': 100}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 30}]}",400,,310,,,,,,,,,,,,
96bfbf8a-002b-4d95-9b7a-d15727787608,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-408 58 kWh,car,,2024,58,"{'average_consumption': 15.5, 'range': 375}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 120, 'is_default_charging_curve': False, 'charging_curve': [{'percentage': 0, 'power': 120}, {'percentage': 50, 'power': 120}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 24}]}",400,,375,,,,,,,,,,,,
8317fb78-fa67-4ebd-8567-1d7f1ad16cd8,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-308 SW,car,,2023,51,{'average_consumption': 16.9},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 50, 'power': 100}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 30}], 'is_default_charging_curve': False}",400,50.8,300,16.9,,,,,,,,,,,
11b25a85-4f21-4a7c-98d2-025639fcc0cf,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-5008 73 kWh Dual Motor,car,,2025,73,{'average_consumption': 20.3},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 160, 'charging_curve': [{'percentage': 0, 'power': 160}, {'percentage': 50, 'power': 160}, {'percentage': 80, 'power': 80}, {'percentage': 100, 'power': 32}], 'is_default_charging_curve': False}",400,73,360,20.3,,,,,,,,,,,
8bf0df83-d81a-4626-a731-d24792224a45,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-Expert Combi Standard 75 kWh,car,,2021,75,{'average_consumption': 25.7},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 50, 'power': 100}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 30}], 'is_default_charging_curve': False}",400,68,265,25.7,,,,,,,,,,,
f79dd895-5348-4bb4-938f-9573026b489f,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-Rifter M 50 kWh,car,,2024,50,{'average_consumption': 21.3},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 50, 'power': 100}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 30}], 'is_default_charging_curve': False}",400,50,235,21.3,,,,,,,,,,,
6f58af11-b5ec-472b-ba57-25a71d89750c,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-Traveller L3 75 kWh,car,,2024,75,{'average_consumption': 26.2},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 50, 'power': 100}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 30}], 'is_default_charging_curve': False}",400,68,260,26.2,,,,,,,,,,,
9c0fd4b2-e0d6-4fa8-9ac6-cea4c1051494,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-Expert Combi Long 75 kWh,car,,2021,75,{'average_consumption': 26.2},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 50, 'power': 100}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 30}], 'is_default_charging_curve': False}",400,68,260,26.2,,,,,,,,,,,
036e6741-2643-460f-b6ab-0ecf1a281dac,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-Traveller Long 75 kWh,car,,2021,75,{'average_consumption': 26.2},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 50, 'power': 100}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 30}], 'is_default_charging_curve': False}",400,68,260,26.2,,,,,,,,,,,
262b7ab9-9dbe-49b5-a3b3-e1766c307a2b,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-Expert Combi Standard 50 kWh,car,,2021,50,{'average_consumption': 25},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 101, 'charging_curve': [{'percentage': 0, 'power': 101}, {'percentage': 20, 'power': 101}, {'percentage': 40, 'power': 81}, {'percentage': 60, 'power': 61}, {'percentage': 80, 'power': 40}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,46.3,185,25,,,,,,,['charging_curve'],,,,
d9c6a912-b7fb-4a71-a3cd-f3030ca9e2d2,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-Rifter XL 50 kWh,car,,2024,50,{'average_consumption': 21.7},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 50, 'power': 100}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 30}], 'is_default_charging_curve': False}",400,50,230,21.7,,,,,,,,,,,
f6bcc16d-fc3f-464b-bf7b-49c6e3378faf,Peugeot,f458fe7d-f545-45f3-8c23-2ab8140b8b5d,e-Rifter Long 50 kWh,car,,2021,50,{'average_consumption': 23.2},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 101, 'charging_curve': [{'percentage': 0, 'power': 101}, {'percentage': 20, 'power': 101}, {'percentage': 40, 'power': 81}, {'percentage': 60, 'power': 61}, {'percentage': 80, 'power': 40}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,46.3,200,23.2,,,,,,,['charging_curve'],,,,
